experiment_id,test_loss,test_metric,test_status
ENC_chs32_ks_3_att_None_smooth_True_ticks,1.0630078315734863,0.4420677361853832,True
ENC_chs32_ks_3_att_convattn_smooth_False_beats,1.0697989463806152,0.4153297682709447,True
ENC_chs32_ks_3_att_convattn_smooth_False_bpm_estimates,1.1227728128433228,0.3458110516934046,True
ENC_chs32_ks_3_att_convattn_smooth_False_onset_strength,0.9957733154296876,0.5187165775401069,True
ENC_chs32_ks_3_att_convattn_smooth_False_raw,1.0413185358047483,0.4188948306595365,True
ENC_chs32_ks_3_att_convattn_smooth_False_rh,0.9203515648841858,0.5668449197860963,True
ENC_chs32_ks_3_att_convattn_smooth_False_ticks,1.054345726966858,0.4420677361853832,True
ENC_chs32_ks_3_att_convattn_smooth_True_beats,1.1028584241867063,0.3885918003565062,True
ENC_chs32_ks_3_att_convattn_smooth_True_bpm_estimates,1.069575309753418,0.4313725490196078,True
ENC_chs32_ks_3_att_convattn_smooth_True_onset_strength,0.8949137926101685,0.5757575757575758,True
ENC_chs32_ks_3_att_convattn_smooth_True_raw,1.1069557666778564,0.3903743315508021,True
ENC_chs32_ks_3_att_convattn_smooth_True_rh,0.985954523086548,0.5311942959001783,True
ENC_chs32_ks_3_att_convattn_smooth_True_ticks,1.1337217092514038,0.3761140819964349,True
ENC_chs32_ks_3_att_posenc_smooth_False_beats,1.0913054943084717,0.3778966131907308,True
ENC_chs32_ks_3_att_posenc_smooth_False_bpm_estimates,1.0826764106750488,0.427807486631016,True
ENC_chs32_ks_3_att_posenc_smooth_False_onset_strength,0.995487630367279,0.5044563279857398,True
ENC_chs32_ks_3_att_posenc_smooth_False_raw,1.029219150543213,0.499108734402852,True
ENC_chs32_ks_3_att_posenc_smooth_False_rh,0.988799512386322,0.4598930481283422,True
ENC_chs32_ks_3_att_posenc_smooth_False_ticks,1.0630942583084106,0.4367201426024955,True
ENC_chs32_ks_3_att_posenc_smooth_True_beats,1.0856448411941528,0.4153297682709447,True
ENC_chs32_ks_3_att_posenc_smooth_True_bpm_estimates,1.0892356634140017,0.3707664884135472,True
ENC_chs32_ks_3_att_posenc_smooth_True_onset_strength,0.9277117252349854,0.5668449197860963,True
ENC_chs32_ks_3_att_posenc_smooth_True_raw,1.0313832759857178,0.4973262032085561,True
ENC_chs32_ks_3_att_posenc_smooth_True_rh,0.956959068775177,0.5597147950089126,True
ENC_chs32_ks_3_att_posenc_smooth_True_ticks,1.124153971672058,0.4135472370766488,True
ENC_chs32_ks_3_att_se_smooth_False_beats,1.899903655052185,0.4046345811051693,True
ENC_chs32_ks_3_att_se_smooth_False_bpm_estimates,1.3838372230529783,0.3814616755793226,True
ENC_chs32_ks_3_att_se_smooth_False_onset_strength,1.1710007190704346,0.5044563279857398,True
ENC_chs32_ks_3_att_se_smooth_False_raw,1.005768656730652,0.46524064171123,True
ENC_chs32_ks_3_att_se_smooth_False_rh,1.015584945678711,0.4367201426024955,True
ENC_chs32_ks_3_att_se_smooth_False_ticks,1.1855220794677734,0.3814616755793226,True
